status_id,status_message,link_name,status_type,status_link,status_published,status_video_length,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
20534666726_10153677712641727,"Buffalo Chicken Salad, via Rachael Ray 

Get the recipe: http://www.foodtv.com/4wmbe.",Rachael Ray's Buffalo Chicken Salad,video,https://www.facebook.com/FoodNetwork/videos/10153677712641727/,2016-07-30 21:15:00,01:56,29496,1207,22641,0,0,0,0,0,0
20534666726_10153682730721727,Alton Brown's better-than-ANY-box Mac and Cheese is ready in just 35 minutes.,Our Fave Family-Friendly Dinner Recipes,link,http://www.foodtv.com/4wvch,2016-07-30 19:15:04,,4718,107,2351,0,0,0,0,0,0
20534666726_10153682510396727,"Pro tips from Geoffrey Zakarian, like swapping crunchy pecans for pine nuts in your pesto.",Pecan-Herb Pesto + More Pro-Tested Recipes,link,http://www.foodtv.com/4wv5v,2016-07-30 17:15:08,,1620,30,358,0,0,0,0,0,0
20534666726_10153677652846727,"Olive Cheese Balls 

Get the recipe: http://www.foodtv.com/4wm7j.",Olive Cheese Balls,video,https://www.facebook.com/FoodNetwork/videos/10153677652846727/,2016-07-30 15:15:00,00:39,10671,591,11192,0,0,0,0,0,0
20534666726_10153682045291727,Tackle the world's most impossible cookie...the macaron!,"How to Make French Macarons, Step By Step",link,http://www.foodtv.com/4wula,2016-07-30 13:15:04,,6679,504,4263,0,0,0,0,0,0
20534666726_10153681848721727,Patricia Heaton is LIVE!,Patricia Heaton,video,https://www.facebook.com/OfficialPatriciaHeatonFanPage/videos/1144679385595382/,2016-07-30 11:18:57,,522,27,0,0,0,0,0,0,0
20534666726_10153681842036727,Recipe of the Day: Showstopping Frozen Strawberry Cheesecake,Tyler's Showstopping Frozen Strawberry Cheesecake,link,http://www.foodtv.com/4wuen,2016-07-30 11:15:04,,7268,92,2568,0,0,0,0,0,0
20534666726_10153679845006727,"S'mores Pie, via Patricia Heaton

Get the recipe: http://www.foodtv.com/4wr1n.",S'Mores Cast-Iron Pie,video,https://www.facebook.com/FoodNetwork/videos/10153679845006727/,2016-07-30 09:30:00,01:28,15721,732,15718,0,0,0,0,0,0
20534666726_10153681590011727,Trisha Yearwood is LIVE!,Trisha Yearwood,video,https://www.facebook.com/TrishaYearwood/videos/10154440459400972/,2016-07-30 09:12:55,,1521,67,0,0,0,0,0,0,0
20534666726_10153681423051727,Some snacks actually taste BETTER frozen! Some don't. Which sound best to you?,Snacks That Taste Better Frozen (And Some That Don't),link,http://www.foodtv.com/4wu1s,2016-07-30 07:15:04,,918,34,216,0,0,0,0,0,0
20534666726_10153679328461727,"Happy birthday, Alton Brown!

Celebrate with a big batch of his famous homemade chocolate ice cream: http://www.foodtv.com/4wpa6.",Good Eats Chocolate Ice Cream,video,https://www.facebook.com/FoodNetwork/videos/10153679328461727/,2016-07-30 05:15:00,01:07,15060,442,8093,0,0,0,0,0,0
