status_id,status_message,link_name,status_type,status_link,status_published,status_video_length,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
14866608226_10153176234078227,Big gains are in your future when you eat these foods.,Top 5 Proteins That Accelerate Muscle Growth and Weight Loss,link,http://bit.ly/1UaYkiq,2015-07-30 22:00:33,,2449,35,543,2449,0,0,0,0,0
14866608226_10153175263458227,"A solution for the guy starting a new routine, or making a comeback.",VIDEO: The Full-Body Reconstruction Workout,link,http://ow.ly/QgSYL,2015-07-30 21:30:00,,957,7,269,957,0,0,0,0,0
14866608226_10153175261283227,"If you want to know what it takes to look like a fitness model, just ask one. (Don't worry—we did for you.)",Get a Magazine-Worthy Six-Pack,link,http://ow.ly/QgSkt,2015-07-30 20:00:01,,288,2,43,288,0,0,0,0,0
14866608226_10153175801098227,July 30 is the day legends are born. Happy Birthday Terry Crews!,Terry Crews Will Not Be Stopped,link,http://www.mensfitness.com/life/entertainment/terry-crews-will-not-be-stopped?%3F%3F,2015-07-30 18:29:01,,1772,19,97,1772,0,0,0,0,0
14866608226_10153175897143227,You probably don't drink it anyway.,Here's What That One Can of Soda Does to Your Body,link,http://www.mensfitness.com/weight-loss/heres-what-one-can-soda-does-your-body?%3F%3F%3F%3F%3F,2015-07-30 17:18:17,,828,52,387,828,0,0,0,0,0
14866608226_10153175798613227,Happy Birthday Arnold Schwarzenegger! #ThrowbackThursday,Arnold Schwarzenegger's Mr. Olympia Chest and Back Workout from 1974,link,http://www.mensfitness.com/training/workout-routines/arnold-schwarzeneggers-mr-olympia-chest-and-back-workout-1974?%3F%3F%3F%3F,2015-07-30 16:15:07,,3484,35,268,3484,0,0,0,0,0
14866608226_10153175256078227,Here's the truth: your chest workout isn't hard enough.,The Workout to Add Inches to Your Chest,link,http://ow.ly/QgQzi,2015-07-30 15:32:01,,463,8,116,463,0,0,0,0,0
14866608226_10153175646183227,Don't skip out on these fruits that deliver max results.,5 Best Fruits That Shrink Belly Fat,link,http://bit.ly/1gqWAmF,2015-07-30 14:51:29,,1216,16,377,1216,0,0,0,0,0
14866608226_10153175253153227,Train like a professional athlete with these 5 heart-pumping speed & agility drills.,5 Fat-Burning Speed and Agility Drills,link,http://ow.ly/QgPtA,2015-07-30 14:05:00,,1000,4,196,1000,0,0,0,0,0
14866608226_10153175250613227,Here are five ways to incorporate AMAP into your routine to start building more muscle and strength now.,How to Train to Failure for Maximum Muscle Growth,link,http://ow.ly/QhCvZ,2015-07-30 12:32:00,,1035,7,200,1035,0,0,0,0,0
14866608226_10153175081543227,Put the 'max' in gluteus maximus.,The Best Swiss-Ball Butt Workout,link,http://www.mensfitness.com/training/workout-routines/best-swiss-ball-butt-workout,2015-07-30 11:02:02,,284,2,81,284,0,0,0,0,0
14866608226_10153256237548227,Keep it up and show it off.,8 Best Foods for the Perfect Penis,link,http://bit.ly/1UyHlVq,2015-07-30 11:00:00,,985,39,343,985,0,0,0,0,0
14866608226_10153284312338227,Kick the can or miss out.,5 Things That Happen to Your Body When You Give Up Soda,link,http://bit.ly/1MyFH77,2015-07-30 11:00:00,,955,64,572,955,0,0,0,0,0
14866608226_10153292104208227,Stop these ASAP!,5 Daily Habits That Ruin Your Workout Goals,link,http://bit.ly/1NLWUc4,2015-07-30 11:00:00,,1120,20,134,1120,0,0,0,0,0
14866608226_10153175190963227,Drink up.,This Is the Drink That Will Shrink Your Gut,link,http://bit.ly/1LZGxcv,2015-07-30 10:20:17,,1192,20,354,1192,0,0,0,0,0
14866608226_10153174816823227,"Here's your guide to getting a ""bubble butt."" (Women will thank you.)",The Best Swiss-Ball Butt Workout,link,http://www.mensfitness.com/training/workout-routines/best-swiss-ball-butt-workout#sthash.NpGEs4Mp.dpuf,2015-07-30 09:30:00,,1265,13,394,1265,0,0,0,0,0
14866608226_10153173276253227,"A practical, realistic plan for the hard-working guy with big goals.",The Game Changer Diet,link,http://www.mensfitness.com/nutrition/what-to-eat/the-game-changer-diet,2015-07-30 08:00:01,,1318,21,345,1318,0,0,0,0,0
14866608226_10153173498963227,"You're not lazy, you're hustling. Fuel up accordingly.",8 Stupidly Easy Breakfasts You Can Make in 60 Seconds,link,http://www.mensfitness.com/weight-loss/diet-friendly-recipes/8-stupidly-easy-breakfasts-you-can-make-60-seconds,2015-07-30 06:30:01,,153,1,26,153,0,0,0,0,0
14866608226_10153171433678227,"Build stronger, more athletic-looking legs without stepping foot in the gym.",The Bodyweight Workout That Builds Strong Legs,link,http://ow.ly/QaJtE,2015-07-30 05:00:01,,1139,8,283,1139,0,0,0,0,0
14866608226_10153173297248227,No need to re-tailor your suits.,10 Ways to Build Strength Without the Size,link,http://www.mensfitness.com/training/build-muscle/10-ways-build-strength-without-size,2015-07-30 03:00:01,,768,6,143,768,0,0,0,0,0
14866608226_10153173292238227,Get lost together.,"Ask Men's Fitness: ""What's a great, semiaffordable surprise vacation I can take my girlfriend on?""",link,http://www.mensfitness.com/life/travel/ask-mens-fitness-whats-great-semiaffordable-surprise-vacation-i-can-take-my-girlfriend,2015-07-30 01:00:01,,390,6,26,390,0,0,0,0,0
14866608226_10153174462968227,,Mike Simone,video,https://www.facebook.com/mikesimonehfp/videos/1071906706187492/,2015-07-29 23:24:50,,182,4,0,182,0,0,0,0,0
14866608226_10153173308908227,Cure the munchies — guilt-free.,10 Healthy Late-Night Snacks,link,http://www.mensfitness.com/nutrition/what-to-eat/10-healthy-late-night-snacks/,2015-07-29 23:00:01,,438,5,102,438,0,0,0,0,0
14866608226_10153171152988227,Sometimes minimal equipment is best for building overall strength in minimal time.,The Ultimate Rope Climb Workout,link,http://ow.ly/QaItf,2015-07-29 21:30:00,,885,8,76,885,0,0,0,0,0
14866608226_10153173922703227,Spoil yourself without sacrificing your hard work.,6 Best Candies to Eat for 6-Pack Abs,link,http://bit.ly/1Myjwh0,2015-07-29 20:50:01,,1111,40,264,1111,0,0,0,0,0
14866608226_10153171432043227,"Flax seeds are brimming with nutritional goodness, and they're easy to cook with—win-win.",10 Ways to Eat and Cook Flax Seeds,link,http://ow.ly/QbZpb,2015-07-29 20:01:01,,652,7,135,652,0,0,0,0,0
14866608226_10153173481463227,"Looking at you, Mr. Instagram-On-The-Elliptical-Machine.",5 Ways You're Wasting Your Workouts,link,http://www.mensfitness.com/training/pro-tips/5-ways-youre-wasting-your-workouts,2015-07-29 18:00:00,,398,5,42,398,0,0,0,0,0
14866608226_10153173456833227,Here's how to gain more by doing less.,10 Ways To Gain Muscle,link,http://www.mensfitness.com/training/build-muscle/10-ways-to-gain-muscle0,2015-07-29 17:29:01,,993,15,176,993,0,0,0,0,0
14866608226_10153171147443227,Are your bi's and tri's looking a little flat lately?,The Beach Body Arms Workout,link,http://ow.ly/QaI0J,2015-07-29 17:00:01,,769,2,128,769,0,0,0,0,0
14866608226_10153173445983227,Because hustlers don't have time for eggs freaking benedict.,8 Stupidly Easy Breakfasts You Can Make in 60 Seconds,link,http://www.mensfitness.com/weight-loss/diet-friendly-recipes/8-stupidly-easy-breakfasts-you-can-make-60-seconds,2015-07-29 15:30:00,,664,5,89,664,0,0,0,0,0
14866608226_10153173604338227,Earn your abs without draining your wallet.,7 Cheap Ways to Achieve Your Six-Pack,link,http://bit.ly/1VNxXAP,2015-07-29 14:52:53,,1743,19,353,1743,0,0,0,0,0
14866608226_10153171151273227,For that shrink-wrapped look you've been pining after.,The Four-Move Workout for Your Lower Abs,link,http://ow.ly/QaIg2,2015-07-29 14:04:01,,545,9,185,545,0,0,0,0,0
