status_id,status_message,link_name,status_type,status_link,status_published,status_video_length,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
296025760408983_1035703486441203,"""The truth is...I laughed harder at this Vacation then I did at my own...congrats to all involved. Great acting, great story and over the top humor. I've never been prouder to be a Griswold."" - Chevy Chase #VacationMovie",Chevy Chase,photo,https://www.facebook.com/Actor.ChevyChase/photos/a.290416847639181.90016.143652308982303/1142664992414358/?type=3,2015-07-30 21:00:32,,947,32,0,947,0,0,0,0,0
296025760408983_1035174573160761,,The 33 Movie,photo,https://www.facebook.com/the33movie/photos/a.818264251625841.1073741828.766279743490959/818263581625908/?type=3,2015-07-29 17:21:41,,861,11,0,861,0,0,0,0,0
296025760408983_1035016419843243,,The 33 Movie,video,https://www.facebook.com/the33movie/videos/817936218325311/,2015-07-29 09:07:34,,1421,40,2,1421,0,0,0,0,0
296025760408983_1034769503201268,,Joe Wright of 'Pan' explains why the world needs Neverland,link,http://lat.ms/1fEnTZU,2015-07-28 16:20:11,,1066,20,24,1066,0,0,0,0,0
296025760408983_1034243563253862,,The Man from U.N.C.L.E.,photo,https://www.facebook.com/manfromuncle/photos/a.899968353388639.1073741828.182649735120508/987924711259669/?type=3,2015-07-27 18:56:00,,225,13,0,225,0,0,0,0,0
296025760408983_1032647990080086,This is going to be the best night of your life. New trailer for We Are Your Friends! #WAYF,We Are Your Friends,video,https://www.facebook.com/WAYF.Movie/videos/661568790610933/,2015-07-24 12:02:33,,420,25,4,420,0,0,0,0,0
296025760408983_1032247150120170,Check out Charlie Hunnam from our upcoming film King Arthur on the cover of EW magazine!,Entertainment Weekly,photo,https://www.facebook.com/entertainmentweekly/photos/a.118138799700.94386.52150999700/10153544313719701/?type=3,2015-07-23 15:06:51,,2027,102,0,2027,0,0,0,0,0
296025760408983_1031778023500416,,Warner Bros. Pictures's cover photo,photo,https://www.facebook.com/WarnerBrosPictures/photos/a.473913415953549.109628.296025760408983/1031778023500416/?type=3,2015-07-22 13:34:32,,1909,44,63,1909,0,0,0,0,0
296025760408983_1028631683815050,,Pan,video,https://www.facebook.com/PANMOVIE/videos/842617049161007/,2015-07-15 22:23:19,,3023,102,1,3023,0,0,0,0,0
296025760408983_1028048040540081,,The Man from U.N.C.L.E.,photo,https://www.facebook.com/manfromuncle/photos/a.899968353388639.1073741828.182649735120508/981944755190998/?type=3,2015-07-14 13:56:33,,328,10,0,328,0,0,0,0,0
296025760408983_1027598857251666,Watch the official Suicide Squad Comic-Con First Look.,Suicide Squad,video,https://www.facebook.com/SuicideSquad/videos/1613593225587979/,2015-07-13 15:05:29,,40454,3253,10,40454,0,0,0,0,0
296025760408983_1027135023964716,,Point Break Movie,photo,https://www.facebook.com/PointBreakMovie/photos/a.988353027854989.1073741829.786014251422202/989739067716385/?type=3,2015-07-12 13:16:54,,436,8,0,436,0,0,0,0,0
296025760408983_1026796927331859,,Point Break Movie,photo,https://www.facebook.com/PointBreakMovie/photos/a.988353027854989.1073741829.786014251422202/989229441100681/?type=3,2015-07-11 18:05:35,,338,13,0,338,0,0,0,0,0
296025760408983_1026787737332778,,Pan,video,https://www.facebook.com/PANMOVIE/videos/840867899335922/,2015-07-11 17:33:52,,7263,119,0,7263,0,0,0,0,0
296025760408983_1026782847333267,,IGN,video,https://www.facebook.com/ign/videos/10153108598241633/,2015-07-11 17:09:42,,450,12,0,450,0,0,0,0,0
296025760408983_1026738007337751,,Point Break Movie,photo,https://www.facebook.com/PointBreakMovie/photos/a.988353027854989.1073741829.786014251422202/989148624442096/?type=3,2015-07-11 15:11:01,,250,3,0,250,0,0,0,0,0
296025760408983_1026730904005128,,Batman v Superman: Dawn of Justice,photo,https://www.facebook.com/batmanvsuperman/photos/a.243854112481843.1073741828.243645259169395/401804750020111/?type=3,2015-07-11 14:55:11,,11075,100,2,11075,0,0,0,0,0
296025760408983_1026718220673063,,Batman v Superman: Dawn of Justice,video,https://www.facebook.com/batmanvsuperman/videos/401587850041801/,2015-07-11 14:11:37,,13791,681,7,13791,0,0,0,0,0
296025760408983_1026705660674319,,Hugh Jackman,photo,https://www.facebook.com/HughJackman/photos/a.803792119682762.1073741825.167633226631991/929112227150750/?type=3,2015-07-11 13:44:49,,1962,8,0,1962,0,0,0,0,0
296025760408983_1026682274009991,,The Man from U.N.C.L.E.,video,https://www.facebook.com/manfromuncle/videos/980629651989175/,2015-07-11 13:04:19,,1800,55,0,1800,0,0,0,0,0
296025760408983_1026657827345769,,Point Break Movie,photo,https://www.facebook.com/PointBreakMovie/photos/a.988353027854989.1073741829.786014251422202/989095111114114/?type=3,2015-07-11 12:15:35,,421,9,0,421,0,0,0,0,0
