status_id,status_message,link_name,status_type,status_link,status_published,status_video_length,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
34834516787_10154001129326788,Because you know you've wondered it before.,Is There a Best Time of Day to Poop?,link,http://spr.ly/6185B9CgV,2016-03-30 22:45:04,,153,21,10,144,2,3,4,0,0
34834516787_10154001087786788,He didn't even notice that ingrown hair that's been annoying you:,What Men ALWAYS Notice About You During Sex,link,http://spr.ly/6183B971l,2016-03-30 22:30:03,,388,21,48,383,2,0,1,0,2
34834516787_10154001013106788,Don't try to remove that yourself:,What's That on Your Face?,link,http://spr.ly/6183B9CeS,2016-03-30 22:00:04,,201,14,20,198,1,0,1,1,0
34834516787_10154000984386788,These blood-related conditions are more common in women than men:,"How to Ward Off Bruises, Blood Clots, Anemia, and Varicose Veins",link,http://spr.ly/6185B97Bf,2016-03-30 21:45:02,,236,14,96,235,0,0,0,1,0
34834516787_10154000957586788,Feeling weirdly anxious lately?,5 Things That Happen When You Stop Having Regular Sex,link,http://spr.ly/6189B97EZ,2016-03-30 21:30:03,,445,22,78,433,2,8,0,0,2
34834516787_10154000918876788,Uh oh.,"If Your Partner Has This Personality Trait, Your Sex Life Might Be in Trouble",link,http://spr.ly/6187BiBbz,2016-03-30 21:15:04,,305,14,17,303,0,1,0,0,1
34834516787_10154000873371788,This is bull.,Another Reason Life Is Unfair: Women Have More Poop Problems Than Men,link,http://spr.ly/6186BiB6E,2016-03-30 21:00:03,,402,23,27,395,2,0,0,5,0
34834516787_10154000847721788,Talk about bonding...,What It's Like to Be Engaged at the Same Time as Your Sister,link,http://spr.ly/6186B976e,2016-03-30 20:45:03,,343,22,11,341,1,0,1,0,0
34834516787_10154000816996788,Take your sweet sweet time:,"The Best Sex Positions, Ranked According to How Long He'll Last",link,http://spr.ly/6183B9ACh,2016-03-30 20:30:03,,1255,26,155,1236,12,6,0,0,1
34834516787_10154000757726788,"She's beautiful, inside and out.",This Burn Survivor Is Sharing a Powerful Message Using Makeup,link,http://spr.ly/6185B9hlH,2016-03-30 20:15:03,,114,4,8,111,3,0,0,0,0
34834516787_10154000731861788,4. You cuddle.,10 Signs You and Your Partner Are a Great Match,link,http://spr.ly/6188B9A7a,2016-03-30 20:00:04,,481,24,75,459,18,1,0,3,0
