status_id,status_message,link_name,status_type,status_link,status_published,status_video_length,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
64067037679_10152647440112680,US travelers: The exchange rate is in your favor. Travel to Europe with these sweet deals.,European Escapes,link,http://expd.us/LQOeGz,2015-03-30 11:28:34,,99,7,6,99,0,0,0,0,0
64067037679_10152641914837680,"When's the best day to book your flight?

We've all heard different theories, but our interns Jay & Stuart give it to you straight:",Sunday | Interns | Expedia,video,http://expd.us/ehdfUW,2015-03-27 20:05:01,,398,30,40,398,0,0,0,0,0
64067037679_10152641908352680,"Sunday between 3AM-6AM? Or is it Monday after 10AM?

Everyone has their theory on when to book a flight in order to get the best price. Our #ExpediaInterns give us the answer tonight!",Timeline Photos,photo,https://www.facebook.com/expedia/photos/a.10150326748327680.344475.64067037679/10152641908352680/?type=3,2015-03-27 17:09:15,,27,7,1,27,0,0,0,0,0
64067037679_10152634180422680,Enter to win a trip for two to Love GREAT Britain.,Win a romantic getaway to Great Britain,link,http://expd.us/Cr9ESq,2015-03-24 03:08:01,,914,69,47,914,0,0,0,0,0
64067037679_10152634167547680,Take your other half on a romantic trip to Britain. Enter for a chance to win a getaway: http://expd.us/VdDfGO,Love is GREAT Britain,video,http://expd.us/1vRSSu,2015-03-23 23:44:30,,792,20,19,792,0,0,0,0,0
64067037679_10152633333402680,You could score a free flight by doing this... http://expd.us/iHQ1cI,Timeline Photos,photo,https://www.facebook.com/expedia/photos/a.10150326748327680.344475.64067037679/10152633333402680/?type=3,2015-03-23 15:05:00,,440,17,20,440,0,0,0,0,0
64067037679_10152627201177680,"The smaller the airport, the cheaper the price?
Our #ExpediaInterns have the answer for you:",Ball | Interns | Expedia,video,http://expd.us/lAQUxc,2015-03-20 15:05:48,,948,26,13,948,0,0,0,0,0
64067037679_10152625648677680,Smaller airports tend to be quicker and a bit easier to fly in & out of. But is it true that they're also cheaper? Find out from our #ExpediaInterns tomorrow.,Timeline Photos,photo,https://www.facebook.com/expedia/photos/a.10150326748327680.344475.64067037679/10152625648677680/?type=3,2015-03-20 00:00:01,,30,8,0,30,0,0,0,0,0
64067037679_10152625723997680,"Central America is calling. Avianca has special fares to Costa Rica, Guatemala and more. http://expd.us/oFYXEQ",Timeline Photos,photo,https://www.facebook.com/expedia/photos/a.10150326748327680.344475.64067037679/10152625723997680/?type=3,2015-03-19 21:00:01,,204,10,16,204,0,0,0,0,0
64067037679_10152623692522680,You could win a free flight by doing this... http://expd.us/OGNBGl,Timeline Photos,photo,https://www.facebook.com/expedia/photos/a.10150326748327680.344475.64067037679/10152623692522680/?type=3,2015-03-18 16:47:01,,177,14,9,177,0,0,0,0,0
64067037679_10152620422022680,These lucky deals only last a few more hours!,Lucky Deals for St. Patrick's Day,link,http://expd.us/YehqmJ,2015-03-16 22:09:15,,98,12,5,98,0,0,0,0,0
64067037679_10152618276312680,Spring is around the corner. http://expd.us/rGvBFx,Timeline Photos,photo,https://www.facebook.com/expedia/photos/a.10150326748327680.344475.64067037679/10152618276312680/?type=3,2015-03-15 19:57:00,,584,21,55,584,0,0,0,0,0
64067037679_10152612766332680,When should you be booking your international flight to get the best price? Find out from our #ExpediaInterns.,Effects | Interns | Expedia,video,http://expd.us/gEr0Vy,2015-03-13 16:34:45,,1020,34,18,1020,0,0,0,0,0
64067037679_10152610436507680,When is the best time to book an international flight? Find out tomorrow from our #ExpediaInterns.,Timeline Photos,photo,https://www.facebook.com/expedia/photos/a.10150326748327680.344475.64067037679/10152610436507680/?type=3,2015-03-12 22:21:21,,56,25,7,56,0,0,0,0,0
64067037679_10152607781627680,Thinking of sailing away? These cruises have free gratuities and ultimate dining & beverage packages. http://expd.us/rBU8cR,Timeline Photos,photo,https://www.facebook.com/expedia/photos/a.10150326748327680.344475.64067037679/10152607781627680/?type=3,2015-03-11 19:13:57,,206,13,14,206,0,0,0,0,0
64067037679_10152606975327680,"The wickedly hilarious Expedia Interns are taking over #ExpediaChat today! They're giving away 35,000 Expedia+ points and a $500 travel voucher to two lucky people who join the chat. Join this dynamic duo on Twitter from 11am PT/2pm ET. http://expd.us/AJBoSc",Timeline Photos,photo,https://www.facebook.com/expedia/photos/a.10150326748327680.344475.64067037679/10152606975327680/?type=3,2015-03-11 11:55:44,,56,15,1,56,0,0,0,0,0
64067037679_10152605331062680,Waterslides aren't just for kids. Atlantis Resorts are packed with epically fun activities for people of all ages. Special discounts until 3/11! http://expd.us/nPYlYP,Timeline Photos,photo,https://www.facebook.com/expedia/photos/a.10150326748327680.344475.64067037679/10152605331062680/?type=3,2015-03-10 15:18:41,,314,14,59,314,0,0,0,0,0
64067037679_10152603529562680,"Expedia is coming to Apple Watch! 

We're excited to be one of the apps you can experience when the new Apple Watch is available soon, giving you a convenient new way to engage with the Expedia app on your wrist. http://expd.us/pI78bp",Timeline Photos,photo,https://www.facebook.com/expedia/photos/a.10150326748327680.344475.64067037679/10152603529562680/?type=3,2015-03-09 18:40:28,,35,15,4,35,0,0,0,0,0
64067037679_10152603004492680,"Meet our interns, Jay & Stuart. Over the next few weeks, they'll be answering travel questions. Share your questions in the comments below and they'll do their best to answer them!",Meet Jay & Stuart | Interns | Expedia,video,http://expd.us/4H3SeK,2015-03-09 15:05:01,,775,37,9,775,0,0,0,0,0
64067037679_10152602976617680,Dundee is Scotland's sunniest city with an incredible waterfront.,"6 must-see spots in Dundee, Scotland",link,http://expd.us/Y8mfDG,2015-03-09 13:08:05,,1968,49,73,1968,0,0,0,0,0
64067037679_10152592817587680,Need a vacation? Experience a truly all-inclusive 5-star paradise with unparalleled service and outstanding amenities at IBEROSTAR Hotels & Resorts English. http://expd.us/OcGGGn,Timeline Photos,photo,https://www.facebook.com/expedia/photos/a.10150326748327680.344475.64067037679/10152592817587680/?type=3,2015-03-04 15:00:01,,6048,121,255,6048,0,0,0,0,0
64067037679_10152590135142680,Costa Rica is filled with natural beauty and adventure. Plan your next trip with Avianca for great rates on flights. http://expd.us/v6Et7f,Timeline Photos,photo,https://www.facebook.com/expedia/photos/a.10150326748327680.344475.64067037679/10152590135142680/?type=3,2015-03-03 01:18:01,,48659,802,2239,48659,0,0,0,0,0
64067037679_10152589676157680,"Surf's up! 
http://expd.us/kqVNWO",Timeline Photos,photo,https://www.facebook.com/expedia/photos/a.10150326748327680.344475.64067037679/10152589676157680/?type=3,2015-03-02 17:00:01,,287,8,8,287,0,0,0,0,0
