status_id,status_message,link_name,status_type,status_link,status_published,status_video_length,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
25427813597_10153279863008598,"Mario Balotelli - Official banished by Liverpool FC, Cristiano Ronaldo & Co. struggling for goals at Real Madrid C.F. - and the rest of the top headlines across Europe!",Goal's European newspaper round-up,link,http://bit.ly/1eEr5Uk,2015-07-30 19:56:35,,9044,65,42,9044,0,0,0,0,0
25427813597_10153279806533598,Do you agree with Luis Suarez and his take on the Premier League and FC Barcelona?...,Suarez: PL the world's best league but Barcelona the best team,link,http://bit.ly/1SlLuQI,2015-07-30 19:47:12,,44016,791,337,44016,0,0,0,0,0
25427813597_10153279712873598,Will Manchester United flop Radamel Falcao really shine at Chelsea Football Club?...,'Chelsea delighted to have top player Falcao',link,http://bit.ly/1MWGk78,2015-07-30 17:52:51,,14917,189,22,14917,0,0,0,0,0
25427813597_10153279639528598,Cristiano Ronaldo's slip in Real Madrid C.F.'s friendly with A.C. Milan wasn't that bad!...,IN PICS: Real Madrid v AC Milan,link,http://bit.ly/1h8VLz2,2015-07-30 17:05:39,,18604,96,47,18604,0,0,0,0,0
25427813597_10153279597008598,Will Arthur Masuaku end up at AS Roma or F.C. Internazionale Milano?!,Masuaku: Roma move would be 'a dream',link,http://bit.ly/1ORzReR,2015-07-30 16:35:32,,6049,29,11,6049,0,0,0,0,0
25427813597_10153279547958598,"It was a good night for both Borussia Dortmund and Southampton FC in the UEFA Europa League but West Ham blew a two-goal lead!...

Wolfsberger 0-1 Dortmund: http://bit.ly/1M0iWIR
Southampton 3-0 Vitesse: http://bit.ly/1JUukQx
West Ham 2-2 Astra: http://bit.ly/1Ibyxis",Europa League Match Reports,link,http://bit.ly/1ATniat,2015-07-30 16:05:25,,3723,24,6,3723,0,0,0,0,0
25427813597_10153279380203598,Will Dani Ceballos really be able to reject Real Madrid C.F.?!...,Betis: Ceballos not joining Real Madrid,link,http://bit.ly/1MWAEtI,2015-07-30 15:30:01,,10125,51,26,10125,0,0,0,0,0
25427813597_10153279364683598,Juventus have signed plenty of new forwards but could they do with more cover at the back given the fragility of their centre-halves?...,Chiellini ruled out of Supercoppa Italiana,link,http://bit.ly/1fM4ZAl,2015-07-30 14:59:42,,10143,49,35,10143,0,0,0,0,0
25427813597_10153279259263598,"There is plenty of UEFA Europa League action on tonight. You can follow the best of it LIVE with Goal:

Wolfsberger v Borussia Dortmund: http://bit.ly/1MWwRNb
West Ham v Astra: http://bit.ly/1DSX9dY
Southampton FC v Vitesse: http://bit.ly/1IuCW3q",Europa League LIVE!,link,http://bit.ly/1h8nKPm,2015-07-30 13:54:54,,3207,20,6,3207,0,0,0,0,0
25427813597_10153278842478598,"Ricardo Kakà embraced the MLS All-Star Game experience, winning MVP honors in his debut.",Kaka shines as he embraces first MLS All-Star Game experience - Goal.com,link,http://www.goal.com/en-us/news/1110/major-league-soccer/2015/07/30/14024042/kaka-shines-as-he-embraces-first-mls-all-star-game?ICID=HP_HN_1,2015-07-30 12:51:45,,973,15,15,973,0,0,0,0,0
