status_id,status_message,link_name,status_type,status_link,status_published,status_video_length,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
10664530778_10153997881855779,SiriusXM Radio agreed to a $99 million settlement in a copyright lawsuit filed by The Turtles.,SiriusXM Settles Turtles' Copyright Lawsuit for $99 Million,link,http://www.rollingstone.com/music/news/siriusxm-settles-turtles-copyright-lawsuit-for-99-million-w452890,2016-11-29 23:35:01,,752,61,142,0,0,0,0,0,0
10664530778_10153997735860779,"Paul Simon tapped members of Chance The Rapper's frequent collaborators, the Social Experiment, to rework two songs from his latest album into an ethereal new track, ""Stranger.""",Paul Simon Taps Chance the Rapper Collaborators for Dreamy New Song,link,http://www.rollingstone.com/music/news/paul-simon-taps-chance-the-rapper-collaborators-for-new-song-w452888,2016-11-29 21:51:29,,469,15,43,0,0,0,0,0,0
10664530778_10153997647885779,The truck driver involved in the 2014 car crash that severely injured Tracy Morgan has pleaded guilty.,Truck Driver in Tracy Morgan Car Crash Pleads Guilty,link,http://www.rollingstone.com/tv/news/truck-driver-in-tracy-morgan-car-crash-pleads-guilty-w452883,2016-11-29 20:50:31,,266,3,13,0,0,0,0,0,0
10664530778_10153997092385779,"From pranking Phil Collins to hosting Hells Angels, here are 10 things you likely didn't know George Harrison did: http://rol.st/2g2UYzH

If you want to see more videos like this, be sure to like Rolling Stone Video.",Rolling Stone Video,video,https://www.facebook.com/RollingStoneVideo/videos/1801836283367658/,2016-11-29 15:24:07,,5474,99,0,0,0,0,0,0,0
10664530778_10153995489015779,"Nirvana's ""Smells Like Teen Spirit,"" David Bowie's ""Changes,"" R.E.M.'s ""Losing My Religion,"" ELVIS PRESLEY's ""Jailhouse Rock"" and Prince's Sign 'O' the Times are among the 25 recordings that will be inducted into the Grammy Hall of Fame as part of their Class of 2017.","Nirvana, Bowie, R.E.M. Songs Among Grammy Hall of Fame's 2017 Inductees",link,http://www.rollingstone.com/music/news/nirvana-bowie-rem-songs-added-to-grammy-hall-of-fame-w452651,2016-11-28 22:30:00,,9789,103,1086,0,0,0,0,0,0
10664530778_10153995399500779,"Taylor Swift will soon be the recipient of her own channel as part of a deal the '1989' singer struck with AT&T and DIRECTV. Taylor Swift Now will serve as ""a new destination for unique and never seen videos"" when it launches as part of AT&T's DirecTV Now.",Taylor Swift to Show 'Never Seen Videos' on DirecTV Now Channel,link,http://www.rollingstone.com/music/news/taylor-swift-to-air-never-seen-videos-on-directv-now-channel-w452647,2016-11-28 21:30:00,,351,77,35,0,0,0,0,0,0
10664530778_10153995311875779,"Prince's complex-turned-museum Paisley Park will mark the one-year anniversary of the late icon's death with the four-day Celebration 2017. Prince-affiliated acts like the reunited Revolution, Morris Day & The Time, New Power Generation more will perform over the course of the event, taking place from April 20th to 23rd at the singer's Chanhassen, Minnesota residence.",Paisley Park to Honor Prince's Legacy With Four-Day 2017 Event,link,http://www.rollingstone.com/music/news/paisley-park-to-celebrate-prince-with-four-day-2017-event-w452642,2016-11-28 20:32:00,,3512,168,942,0,0,0,0,0,0
10664530778_10153994839875779,"Sex Pistols' manager's son was caught burning memorabilia.

For more videos like this, like Rolling Stone Video.",Rolling Stone Video,video,https://www.facebook.com/RollingStoneVideo/videos/1801380003413286/,2016-11-28 16:30:30,,869,178,0,0,0,0,0,0,0
10664530778_10153992232000779,"Something unexpected happened when the singer known professionally as Cam performed on Live With Kelly – she didn't sing a radio single. Instead, the 32-year-old California native delivered a sublime ""Half Broke Heart,"" an album cut from her nearly one-year-old debut Untamed. In a singles-driven industry, it was a bold move to devote three-plus minutes of high-profile TV time to a song few recognized.",Cam on Next Album and Why There's No Women in Country 'Renaissance',link,http://www.rollingstone.com/country/news/cam-talks-worst-nightmare-of-success-next-album-w451942,2016-11-27 17:30:00,,135,10,9,0,0,0,0,0,0
10664530778_10153991830825779,"Tom Morello defended late Cuban president Fidel Castro's legacy in a lengthy social media post where the Rage Against The Machine guitarist praised the controversial leader. ""While I don't agree with all that Fidel Castro did there is ample reason why he is vilified in the US and yet remains a huge hero throughout the Third World,"" Morello wrote.",Tom Morello Defends Fidel Castro: 'Huge Hero Throughout the Third World',link,http://www.rollingstone.com/music/news/tom-morello-defends-fidel-castro-after-cuban-leaders-death-w452433,2016-11-27 14:15:00,,5204,743,703,0,0,0,0,0,0
10664530778_10153991545820779,"In the NFL, the strength of your division is often overlooked, and rarely over-stated. The strongest divisions this season appear to be the AFC West and NFC East, while the AFC South once again has no challengers for ""Four teams overloaded with Mr. Irrelevant-types."" But light is the head that wears the crown of winning of the NFC North.",How Once-Great NFC North Turned Into NFL's Saddest Division,link,http://www.rollingstone.com/sports/nfc-north-is-nfls-worst-division-w451923,2016-11-27 12:30:00,,317,48,72,0,0,0,0,0,0
10664530778_10153991541200779,"Lady Gaga sat down with CBS Sunday Morning for a revealing interview where the singer talked about privacy, her new LP 'Joanne' and her breakup from actor Taylor Kinney.",Watch Lady Gaga Tear Up During Revealing 'Sunday Morning' Interview,link,http://www.rollingstone.com/music/news/watch-lady-gagas-revealing-sunday-morning-interview-w452428,2016-11-27 11:30:00,,5166,273,668,0,0,0,0,0,0
10664530778_10153989742365779,"2006 was a landmark year for games – it saw the Xbox 360 flourish, the shooter genre evolve beyond the usual first-person tropes and The Elder Scrolls series went from being comfortably geeky to showing mega-blockbuster potential. Here, a list of the games that not only celebrate their 10th anniversary this year, but their influence is still being felt today.",10 Hugely Influential Games That Turned 10 in 2016,link,http://www.rollingstone.com/culture/news/10-hugely-influential-games-that-turned-10-in-2016-w452194,2016-11-26 18:30:00,,141,8,21,0,0,0,0,0,0
10664530778_10153989378960779,"Joe Jonas – who just released his debut LP with his disco-pop crew, DNCE – has come a long way since his teen days as a sitcom star on the Disney Channel. But he's kept a boyish sensibility, even as he's become a little more rugged and sophisticated with age.",Inside Joe Jonas' Low-Key Luxury Chic,link,http://www.rollingstone.com/music/pictures/inside-joe-jonas-low-key-luxury-chic-w451316,2016-11-26 16:15:00,,279,23,14,0,0,0,0,0,0
10664530778_10153989376390779,"Guns N' Roses fans had reason to be thankful this year as 2016 witnessed the previously unfathomable reunion of Axl Rose, Slash and Duff McKagan for the extensive Not in This Lifetime tour. On Saturday, GN'R hinted that their reunion trek would stretch into 2017 in a teaser video posted on the band's social media accounts.",Guns N' Roses Hint at 2017 Tour With Video Teaser,link,http://www.rollingstone.com/music/news/guns-n-roses-hint-at-2017-tour-with-video-teaser-w452419,2016-11-26 15:01:00,,4670,285,549,0,0,0,0,0,0
10664530778_10153989114495779,"As the Rat Pack's cigarette smoke fades into distant memory, the heavy-drinking, casino-centric Las Vegas, Nevada music scene of yore has given way to a bustling, diverse era. Most would position The Killers as the center of the Vegas tunes solar system, but what other acts have sprung from Sin City? Here are a handful of artists that got their start in Las Vegas – no Sammy Davis Jr. required.",5 Bands You Didn't Know Got Their Start in Las Vegas,link,http://www.rollingstone.com/music/lists/5-bands-you-didnt-know-got-their-start-in-las-vegas-w446473,2016-11-26 13:45:00,,174,94,40,0,0,0,0,0,0
10664530778_10153989111075779,"The Rolling Stones have shared their searing take on Eddie Taylor's ""Ride 'Em on Down"" off the rock legends' upcoming LP of blues classics 'Blue & Lonesome.'",Hear Rolling Stones' Searing Rendition of 'Ride 'Em on Down',link,http://www.rollingstone.com/music/news/hear-rolling-stones-searing-rendition-of-ride-em-on-down-w452410,2016-11-26 12:40:00,,1682,41,178,0,0,0,0,0,0
10664530778_10153988809010779,"Rogue One: A Star Wars Story, the space saga's first anthology film that focuses on the events leading up to the 1977 classic, has unveiled its final, unexpectedly humorous trailer ahead of its December 16th release.",Watch Death Star Take Orbit in Exhilarating Final 'Rogue One' Trailer,link,http://www.rollingstone.com/movies/news/watch-death-star-take-orbit-in-final-rogue-one-trailer-w452403,2016-11-26 09:30:00,,4422,213,1087,0,0,0,0,0,0
10664530778_10153987099705779,"Kanye West protégé Rhymefest (El Che) has purchased 'The Life of Pablo' rapper's childhood home in Chicago with plans to convert the location into a ""community arts incubator"" and the permanent home of West's Donda's House organization.","Rhymefest Purchases Kanye West's Childhood Home, Plans 'Arts Incubator'",link,http://www.rollingstone.com/music/news/rhymefest-buys-kanyes-childhood-home-for-arts-incubator-w452396,2016-11-25 15:45:00,,192,14,9,0,0,0,0,0,0
10664530778_10153986860915779,"Denzel Washington delivers what is forecasted as another Oscar-worthy performance in the upcoming Fences Movie, the big-screen adaptation of August Wilson's 1983 play that also marks Washington's third film as director.",Watch Emotional Trailer for Denzel Washington's 'Fences',link,http://www.rollingstone.com/movies/news/watch-emotional-trailer-for-denzel-washingtons-fences-w452392,2016-11-25 13:30:00,,1561,48,174,0,0,0,0,0,0
10664530778_10153986538125779,"The Weeknd celebrated the release of his Starboy, out today, by appearing on Thursday's The Tonight Show Starring Jimmy Fallon to perform a medley of new LP tracks, ""I Feel It Coming"" and ""Starboy.""",See the Weeknd Perform 'Starboy' Medley on 'Fallon',link,http://www.rollingstone.com/music/news/see-the-weeknd-perform-starboy-medley-on-fallon-w452386,2016-11-25 11:00:00,,475,17,30,0,0,0,0,0,0
10664530778_10153986395700779,"THE BAND played their final concert 40 years ago today. Read how The Last Waltz, Martin Scorsese's film of that epic, star-studded show, revolutionized the way live music was depicted onscreen.",Why the Band's 'The Last Waltz' Is the Best Concert Movie of All Time,link,http://www.rollingstone.com/movies/news/why-the-bands-the-last-waltz-is-a-concert-movie-classic-w452066,2016-11-25 10:00:00,,9494,311,2642,0,0,0,0,0,0
10664530778_10153986402655779,"Florence Henderson, the actress who portrayed matriarch Carol Brady on the Seventies sitcom The Brady Bunch, died Thursday in Los Angeles from heart failure. She was 82.","Florence Henderson, 'The Brady Bunch' Actress, Dead at 82",link,http://www.rollingstone.com/tv/news/florence-henderson-the-brady-bunch-actress-dead-at-82-w452384,2016-11-25 09:30:00,,3469,131,718,0,0,0,0,0,0
10664530778_10153981483470779,"Lin-Manuel Miranda will narrate an upcoming episode of Comedy Central's Drunk History, where inebriated actors and comedians tell tales from U.S. history as they're being reenacted on film. Fittingly, the Hamilton: An American Musical creator takes on the story of Alexander Hamilton. Watch the clip below.",See Lin-Manuel Miranda Narrate 'Drunk History' Hamilton Clip,link,http://www.rollingstone.com/tv/news/see-lin-manuel-miranda-narrate-drunk-history-hamilton-clip-w452366,2016-11-23 20:31:23,,4805,245,798,0,0,0,0,0,0
