status_id,status_message,link_name,status_type,status_link,status_published,status_video_length,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
64067037679_10153593723842680,"In honor of The Bachelorette season finale, we marathoned all 31 seasons (phew!) to find 14 of the most memorable cities where iconic moments have taken place.",14 most memorable U.S. cities on The Bachelor,link,https://viewfinder.expedia.com/features/14-most-memorable-cities-from-the-bachelor/?utm_source=facebook&utm_medium=organicpost&utm_campaign=seo,2016-07-30 18:00:13,,32,16,3,0,0,0,0,0,0
64067037679_10153593098662680,Turn your time away into a treat with these 7 tried and true ways to maximize your hotel stay.,Hotel hacks: 7 ways to MAXimize your stay as a hotel guest,link,https://viewfinder.expedia.com/tips-trends/hotel-hacks-maximize-stay/?utm_campaign=blog&utm_source=facebook&utm_medium=organicpost,2016-07-30 12:00:39,,71,13,8,0,0,0,0,0,0
64067037679_10153591306187680,"Through savvy research and user reviews, we discovered 16 extravagant and unique hotels in San Francisco that are perfect for your next getaway.",16 of the most epic hotels in San Fran,link,https://viewfinder.expedia.com/features/16-epic-hotels-san-fran/?utm_source=facebook&utm_medium=organicpost&utm_campaign=seo,2016-07-29 18:00:10,,40,14,5,0,0,0,0,0,0
64067037679_10153221974772680,Check out the #NationalParksAdventure film. Playing in IMAX® and giant screen theaters starting February 12. Learn more: http://bit.ly/1SDlCQ7 #ExpediaLovesParks,Expedia's cover photo,photo,https://www.facebook.com/expedia/photos/a.10150564461032680.377713.64067037679/10153221974772680/?type=3,2016-07-29 15:37:39,,133,70,35,0,0,0,0,0,0
64067037679_10153590648857680,"Looking to get the most bang for your travel bucks? Save up to 50% on hotels, then save even more with our 5 insider travel hacks.",Get our favorite insider #TravelHacks,link,https://www.expedia.com/g/s2/travelhacks?brandcid=social.facebook.published.pr.travelhackspage.travelhacks.160729,2016-07-29 12:00:21,,4454,30,87,0,0,0,0,0,0
64067037679_10153588820767680,Who doesn't want an airline upgrade? Here are the most realistic and pocketbook-friendly ways to get upgraded on a flight.,6 realistic ways to get upgraded on a flight,link,https://viewfinder.expedia.com/tips-trends/6-steps-airline-upgrade-success/?utm_campaign=blog&utm_source=facebook&utm_medium=organicpost,2016-07-28 18:00:09,,1182,26,78,0,0,0,0,0,0
64067037679_10153588203232680,"Celebrate and cruise with our exclusive summer sale, ending on 7/31.  Don't miss your chance to score up to $750 to spend onboard!",Cruise Exclusive: Expedia Summer Sale,link,https://www.expedia.com/20-years-of-expedia?tab=3&brandcid=social.facebook.published.cruise.20thanniversary.global1.160728,2016-07-28 12:00:12,,22,14,0,0,0,0,0,0,0
64067037679_10153586439377680,"Don't miss out on sailing aboard Carnival Cruise Line's newest ship, Carnival Vista. Enjoy outdoor spots like Havana Bar & Pool, SkyRide at SportSquare, and Seafood Shack, plus the first IMAX at sea.",Cruise of the Day: Carnival Vista,link,https://www.expedia.com/Cruise-Search?cruise-line=carnival&ship=carnival-vista&sort-by=price&brandcid=social.facebook.published.cruise.partnerpage.carnival2.160727,2016-07-27 16:00:16,,2866,53,87,0,0,0,0,0,0
64067037679_10153585982167680,"Start saving now and cruising later. Set sail on Carnival Cruise Line to save up to 20%, plus receive a reduced deposit and up to $750 to spend onboard!",Early Saver Sale: Carnival Cruise Line,link,https://www.expedia.com/g/sl/expedia-cruise-carnival-early-saver?brandcid=social.facebook.published.cruise.partnerpage.carnival1.160727,2016-07-27 12:00:35,,1511,33,107,0,0,0,0,0,0
64067037679_10153584168047680,"Enjoy a sun-drenched getaway to the Caribbean, Mexico, and more on Princess Cruises and save with reduced rates",Escape on Princess Cruises,link,https://www.expedia.com/g/pt/expedia-cruise-prn-burst?brandcid=social.facebook.published.cruise.partnerpage.princess2.160726,2016-07-26 16:00:10,,2029,25,23,0,0,0,0,0,0
64067037679_10153583577157680,Make your getaway even sweeter with free drinks on Princess Cruises when you book during the Sip + Sail Sale.,Princess Cruises Sip + Sail sale,link,https://www.expedia.com/g/pt/expedia-cruise-prn-strategic?brandcid=social.facebook.published.cruise.partnerpage.princess1.160726,2016-07-26 12:00:21,,705,13,23,0,0,0,0,0,0
64067037679_10153583244267680,Want to save on your hotel? Get $25 off instantly on select hotels booked with your Mastercard while supplies last!,Special $25 MasterCard coupon,link,https://www.expedia.com/g/lc/mastercard-coupon?brandcid=social.facebook.published.merch.mastercardcouponpage.global.160725,2016-07-26 09:00:36,,12,8,0,0,0,0,0,0,0
64067037679_10153581798562680,Head to the Bahamas on Norwegian Cruise Line and enjoy their free open bar on Norwegian Sky!,Cruise to the Bahamas on Norwegian Sky,link,https://www.expedia.com/Cruise-Search?cruise-line=norwegian&ship=norwegian-sky&sort-by=price&brandcid=social.facebook.published.cruise.partnerpage.norwegian2.160725,2016-07-25 16:00:08,,2177,56,118,0,0,0,0,0,0
64067037679_10153581392632680,Feel free to have the sun revolve around you on Norwegian Cruise Line.,Norwegian Cruise Line Free at Sea Sale,link,https://www.expedia.com/g/sl/expedia-cruise-ncl-freeatsea?brandcid=social.facebook.published.cruise.partnerpage.norwegian1.160725,2016-07-25 12:00:14,,1085,20,45,0,0,0,0,0,0
64067037679_10153579108242680,"Last chance to score an exclusive cruise deal on Royal Caribbean during our 48-hour cruise sale. Hurry, offer ends today!",Exclusive: 48-hour cruise deals,link,https://www.expedia.com/g/sl/expedia-cruise-48hourdeals?brandcid=social.facebook.published.cruise.48hourdealspage.global.160724,2016-07-24 12:00:12,,35,7,2,0,0,0,0,0,0
64067037679_10153577443082680,Dreaming of a perfect cruise? Pack and go! Save with these last-minute deals on Carnival Cruise Line.,Save up to 40% with Carnival,link,https://www.expedia.com/g/sl/expedia-cruise-carnival-pack-and-go?brandcid=social.facebook.published.cruise.partnerpage.carnival2.160723,2016-07-23 16:00:10,,33,8,7,0,0,0,0,0,0
64067037679_10153577021957680,"Choose 'n cruise with Carnival Cruise Line. Book by 7/24 and receive great rates, free upgrades and onboard credit!",Cruise of the Day: Carnival Cruise Line,link,https://www.expedia.com/g/pt/expedia-cruise-carnival-deals?brandcid=social.facebook.published.cruise.partnerpage.carnival1.160723,2016-07-23 12:00:38,,25,8,5,0,0,0,0,0,0
64067037679_10153575508677680,"New York, New York! Pay for your hotel stay with Apple Pay on the Expedia app and you'll be entered for a chance to win.",Use Apple Pay on Expedia's app and get rewarded,link,https://viewfinder.expedia.com/features/win-trip-two-new-york-expedia-apple-pay/?utm_source=facebook&utm_medium=organicpost&utm_campaign=pr,2016-07-22 18:00:10,,23,10,2,0,0,0,0,0,0
64067037679_10153575347367680,Escape completely to some of the world's most intriguing destinations on Princess Cruises. Book by 8/21 and receive up to $500 to spend onboard!,Set sail on Princess Cruises,link,https://www.expedia.com/g/pt/expedia-cruise-prn-strategic?tab=2&brandcid=social.facebook.published.cruise.partnerpage.princess2.160722,2016-07-22 16:00:50,,691,9,22,0,0,0,0,0,0
64067037679_10153574852527680,Sip and sail on Princess Cruises! Book a balcony or higher and receive a free beverage package.,Cruise of the Day: Princess Cruises,link,https://www.expedia.com/g/pt/expedia-cruise-prn-strategic?brandcid=social.facebook.published.cruise.partnerpage.princess1.160722,2016-07-22 12:00:41,,2228,35,37,0,0,0,0,0,0
64067037679_10153573029302680,Sail and sale away! Book today and save with reduced rates on Norwegian Cruise Line.,Set sail on Norwegian Cruise Line,link,https://www.expedia.com/g/sl/expedia-cruise-ncl-savings?brandcid=social.facebook.published.cruise.partnerpage.norwegian2.160721,2016-07-21 16:00:15,,3031,62,272,0,0,0,0,0,0
64067037679_10153572579342680,"With Norwegian Cruise Line's Free At Sea sale, choose up to 5 free offers—free drinks, dining package, WiFi, excursion credit, or kids sail free.",Cruise of the Day: Norwegian Cruise Line,link,https://www.expedia.com/g/sl/expedia-cruise-ncl-freeatsea?brandcid=social.facebook.published.cruise.partnerpage.norwegian1.160721,2016-07-21 12:00:08,,1080,14,71,0,0,0,0,0,0
64067037679_10153572350947680,It's Cruise Week! We're sharing the best deals from our favorite cruise lines all week long. Stay tuned for new offers every day.,Expedia's cover photo,photo,https://www.facebook.com/expedia/photos/a.10150564461032680.377713.64067037679/10153572350947680/?type=3,2016-07-21 10:08:44,,31,4,8,0,0,0,0,0,0
64067037679_10153570950827680,We're taking the mystery out of travel and letting you in on 5 top #TravelHacks to consider while planning a trip.,5 travel hacks to stretch dollars farther,link,https://www.expedia.com/g/s2/travelhacks?brandcid=social.facebook.published.pr.travelhackspage.travelhacks.160720,2016-07-20 18:00:19,,18,7,3,0,0,0,0,0,0
64067037679_10153570312727680,"One year ago, President Obama formally re-established relations between the United States and Cuba. Learn what normalizing relations means for travel from guest author Ben Rhodes at The White House on our #ExpediaViewfinder blog.",A year later: Changing course with Cuba,link,https://viewfinder.expedia.com/features/year-later-changing-course-cuba/?utm_source=facebook&utm_medium=organicpost&utm_campaign=pr,2016-07-20 12:00:10,,11449,264,492,0,0,0,0,0,0
